player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,primary_position
134777,https://sofifa.com/player/134777/gregory-bourillon/150002,15.0,2.0,2014-09-18,G. Bourillon,Grégory Bourillon,"CDM, CB",71,71,1200000.0,20000.0,29,1984-07-01,187,74,379.0,Stade de Reims,16.0,Ligue 1,1.0,CDM,5.0,,2014-06-24,2017.0,18,France,,,,Right,4,2,1,Low/Medium,Lean (185+),No,,,,55.0,47.0,68.0,58.0,75.0,72.0,65,31,76,73,43,54,52,51,68,69,49,59,42,62,52,65,63,71,71,67,77,73,26,72,63,,74,77,73,8,9,12,7,9,,52,52,52,57,56,56,56,57,59,59,59,61,65,65,65,61,68,71,71,71,68,71,73-2,73-2,73-2,71,12,CDM
134881,https://sofifa.com/player/134881/florent-chaigneau/150002,15.0,2.0,2014-09-18,F. Chaigneau,Florent Chaigneau,GK,66,66,675000.0,6000.0,30,1984-03-21,197,94,217.0,Lorient,16.0,Ligue 1,1.0,RES,30.0,,2011-01-01,2016.0,18,France,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,,,Injury Prone,,,,,,,25,25,25,35,25,25,25,25,33,21,35,57,46,45,20,35,56,21,53,25,31,25,25,25,25,,25,25,25,66,62,71,73,66,47.0,30,30,30,30,30,30,30,30,29,29,29,30,29,29,29,30,29,30,30,30,29,29,31,31,31,29,66,GK
137763,https://sofifa.com/player/137763/kossi-agassa/150002,15.0,2.0,2014-09-18,K. Agassa,Kossi Agassa,GK,77,77,3200000.0,30000.0,35,1978-07-02,190,85,379.0,Stade de Reims,16.0,Ligue 1,1.0,SUB,16.0,,2008-01-25,2015.0,144,Togo,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,25,25,25,25,25,25,25,25,25,23,32,34,36,78,41,25,64,32,72,25,42,26,25,25,25,,25,25,25,77,81,62,73,79,33.0,32,32,32,29,31,31,31,29,30,30,30,30,30,30,30,30,30,34,34,34,30,31,35,35,35,31,77,GK
137960,https://sofifa.com/player/137960/yann-jouffre/150002,15.0,2.0,2014-09-18,Y. Jouffre,Yann Jouffre,"RM, CF, CDM",75,75,3200000.0,30000.0,29,1984-07-23,175,65,217.0,Lorient,16.0,Ligue 1,1.0,RM,8.0,,2008-07-01,2016.0,18,France,,,,Left,4,3,1,Medium/Medium,Normal (170-185),No,,,"Finesse Shot, Playmaker (AI)",74.0,66.0,76.0,75.0,51.0,54.0,76,64,64,78,60,76,68,74,76,74,73,75,72,77,75,66,50,66,45,68,60,53,69,74,72,,49,51,40,10,15,5,11,9,,68,68,68,74,71,71,71,74,73,73,73,75,71,71,71,75,64,65,65,65,64,60,54,54,54,60,15,RM
138065,https://sofifa.com/player/138065/franck-signorino/150002,15.0,2.0,2014-09-18,F. Signorino,Franck Signorino,LB,69,69,575000.0,9000.0,32,1981-09-19,175,69,379.0,Stade de Reims,16.0,Ligue 1,1.0,LB,3.0,,2012-06-13,2015.0,18,France,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,,,Injury Prone,68.0,43.0,65.0,67.0,68.0,64.0,68,33,50,71,47,64,67,45,63,71,71,66,68,73,70,65,63,66,62,44,68,72,39,59,41,,67,71,72,6,5,10,10,10,,53,53,53,63,57,57,57,63,61,61,61,65,64,64,64,65,70-1,68,68,68,70-1,69,67,67,67,69,12,LB
138468,https://sofifa.com/player/138468/david-rozehnal/150002,15.0,2.0,2014-09-18,D. Rozehnal,David Rozehnal,"CB, CDM",72,72,1100000.0,20000.0,33,1980-07-05,191,80,65.0,Lille,16.0,Ligue 1,1.0,SUB,22.0,,2010-01-01,2015.0,12,Czech Republic,,,,Right,3,2,2,Low/Medium,Lean (185+),No,,,Power Header,51.0,41.0,60.0,45.0,75.0,72.0,44,28,75,73,32,37,35,39,75,60,48,54,30,70,46,64,52,69,77,54,66,76,22,53,40,,76,75,72,8,8,15,10,13,,48,48,48,48,50,50,50,48,51,51,51,53,61,61,61,53,64,71,71,71,64,69,72,72,72,69,14,CB
138667,https://sofifa.com/player/138667/guirane-ndaw/150002,15.0,2.0,2014-09-18,G. N'Daw,Guirane N'Daw,"CM, CDM",62,62,275000.0,4000.0,30,1984-04-24,190,78,68.0,Metz,16.0,Ligue 1,1.0,LDM,25.0,,2014-07-23,2016.0,136,Senegal,,,,Left,2,2,1,Medium/High,Normal (185+),No,,,"Dives Into Tackles (AI), Power Header",42.0,58.0,61.0,60.0,69.0,81.0,50,49,71,70,51,59,44,68,65,69,32,51,53,63,34,78,46,72,88,68,83,65,30,54,58,,68,71,75,12,11,9,15,15,,57,57,57,55,58,58,58,55,58,58,58,57,62,62,62,57,65-3,69-7,69-7,69-7,65-3,68-6,72-10,72-10,72-10,68-6,16,CM
138704,https://sofifa.com/player/138704/issa-cissokho/150002,15.0,2.0,2014-09-18,I. Cissokho,Issa Cissokho,RB,72,72,2000000.0,20000.0,29,1985-02-23,173,73,71.0,Nantes,16.0,Ligue 1,1.0,RB,22.0,,2011-01-01,2016.0,136,Senegal,,,,Right,4,3,1,High/High,Stocky (170-185),No,,#Engine,Dives Into Tackles (AI),83.0,55.0,65.0,68.0,69.0,76.0,77,38,65,66,49,68,67,66,70,72,82,84,59,53,81,78,76,90,72,71,69,74,66,45,56,,68,66,76,11,10,10,6,11,,62,62,62,68,64,64,64,68,62,62,62,69,66,66,66,69,71,67,67,67,71,72,69,69,69,72,12,RB
139860,https://sofifa.com/player/139860/jeremy-morel/150002,15.0,2.0,2014-09-18,J. Morel,Jérémy Morel,"LB, CB",72,72,1800000.0,30000.0,30,1984-04-02,172,71,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,LB,15.0,,2011-07-01,2015.0,18,France,,,,Left,3,2,1,High/Medium,Normal (170-185),Yes,,,,75.0,64.0,67.0,66.0,71.0,70.0,75,57,70,69,62,61,69,63,67,72,74,75,65,73,76,74,75,81,62,68,74,70,73,54,71,,69,73,71,11,7,10,10,10,,68,68,68,69,68,68,68,69,67,67,67,69,68,68,68,69,71,69,69,69,71,72,70,70,70,72,13,LB
139862,https://sofifa.com/player/139862/joris-marveaux/150002,15.0,2.0,2014-09-18,J. Marveaux,Joris Marveaux,"CDM, CM",69,69,575000.0,9000.0,31,1982-08-15,178,74,70.0,Montpellier,16.0,Ligue 1,1.0,SUB,6.0,,2008-07-01,2015.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,Long Shot Taker (AI),51.0,52.0,64.0,61.0,68.0,72.0,59,39,62,69,33,54,52,39,69,70,53,50,63,69,71,66,72,71,73,65,71,65,62,66,64,,71,69,67,7,7,12,9,5,,57,57,57,61,60,60,60,61,63,63,63,63,66,66,66,63,66,69,69,69,66,67,69,69,69,67,11,CDM
139968,https://sofifa.com/player/139968/vincent-enyeama/150002,15.0,2.0,2014-09-18,V. Enyeama,Vincent Enyeama,GK,80,80,10000000.0,80000.0,31,1982-08-29,182,87,65.0,Lille,16.0,Ligue 1,1.0,GK,1.0,,2011-01-01,2017.0,133,Nigeria,,,,Right,3,1,2,Medium/Medium,Normal (170-185),No,,,,,,,,,,25,25,25,39,25,25,25,71,28,23,42,48,51,62,57,35,64,32,71,25,34,21,25,25,75,,25,25,25,77,81,80,79,90,45.0,33,33,33,32,32,32,32,32,32,32,32,32,30,30,30,32,31,33,33,33,31,30,34,34,34,30,80,GK
150565,https://sofifa.com/player/150565/henri-bedimo/150002,15.0,2.0,2014-09-18,H. Bedimo,Henri Bedimo Nsamè,LB,76,76,3800000.0,80000.0,30,1984-06-04,180,80,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,LB,3.0,,2013-08-01,2016.0,103,Cameroon,1395.0,LB,12.0,Left,3,3,2,High/High,Stocky (170-185),No,,#Engine,Speed Dribbler (AI),82.0,59.0,73.0,74.0,74.0,84.0,78,47,68,73,56,76,73,59,67,71,81,83,74,76,74,74,82,91,83,67,80,74,73,74,62,,74,77,75,8,12,13,9,13,,68,68,68,74,70,70,70,74,72,72,72,76,74,74,74,76,76,75,75,75,76,76,76,76,76,76,14,LB
150590,https://sofifa.com/player/150590/christophe-jallet/150002,15.0,2.0,2014-09-18,C. Jallet,Christophe Jallet,RB,75,75,2500000.0,50000.0,30,1983-10-31,178,70,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,RB,13.0,,2014-07-23,2017.0,18,France,,,,Right,3,2,2,High/Medium,Lean (170-185),Yes,,,,74.0,62.0,71.0,70.0,74.0,71.0,76,52,66,74,64,66,73,71,73,73,75,74,74,76,70,73,71,81,64,69,76,75,63,60,70,,74,74,75,7,7,8,5,10,,66,66,66,70,68,68,68,70,68,68,68,72,71,71,71,72,74,73,73,73,74,75,73,73,73,75,11,RB
150656,https://sofifa.com/player/150656/rio-antonio-mavuba/150002,15.0,2.0,2014-09-18,R. Mavuba,Rio Antonio Zoba Mavuba,CDM,80,80,7500000.0,80000.0,30,1984-03-08,172,74,65.0,Lille,16.0,Ligue 1,1.0,CDM,24.0,,2008-01-01,2015.0,18,France,1335.0,SUB,12.0,Right,3,2,3,Medium/High,Lean (170-185),Yes,,#Tactician ,"Injury Free, Leadership, Team Player",66.0,52.0,75.0,73.0,78.0,77.0,68,42,66,82,38,69,58,62,79,76,68,65,74,80,81,68,80,87,71,61,78,86,55,75,57,,75,80,78,7,9,8,14,7,,61+1,61+1,61+1,69+1,66+1,66+1,66+1,69+1,70+1,70+1,70+1,73+1,76+1,76+1,76+1,73+1,78+1,79+1,79+1,79+1,78+1,78+1,77+1,77+1,77+1,78+1,13+1,CDM
152997,https://sofifa.com/player/152997/dario-cvitanich/150002,15.0,2.0,2014-09-18,D. Cvitanich,Darío Cvitanich,ST,75,75,3300000.0,40000.0,30,1984-05-16,174,72,72.0,Nice,16.0,Ligue 1,1.0,ST,12.0,,2012-08-01,2015.0,52,Argentina,,,,Right,3,3,2,Medium/Medium,Normal (170-185),No,,,Finesse Shot,72.0,75.0,68.0,76.0,33.0,69.0,61,79,74,71,73,77,67,65,65,75,73,72,73,73,76,72,84,67,68,67,69,30,80,71,76,,28,27,32,14,11,14,11,10,,75,75,75,72,74,74,74,72,74,74,74,71,66,66,66,71,54,56,56,56,54,51,49,49,49,51,15,ST
153244,https://sofifa.com/player/153244/andre-pierre-gignac/150002,15.0,2.0,2014-09-18,A. Gignac,André-Pierre Christian Gignac,ST,78,78,8500000.0,100000.0,28,1985-12-05,186,84,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,ST,9.0,,2010-08-01,2015.0,18,France,,,,Right,3,3,3,Medium/Medium,Stocky (185+),Yes,,,Finesse Shot,72.0,81.0,72.0,74.0,33.0,73.0,72,82,63,74,79,74,76,69,64,75,71,72,68,78,66,84,71,68,77,77,70,41,82,72,78,,22,31,25,10,15,14,11,11,,77+1,77+1,77+1,75+1,77+1,77+1,77+1,75+1,76+1,76+1,76+1,73+1,68+1,68+1,68+1,73+1,56+1,59+1,59+1,59+1,56+1,52+1,49+1,49+1,49+1,52+1,16+1,ST
153296,https://sofifa.com/player/153296/yoann-gourcuff/150002,15.0,2.0,2014-09-18,Y. Gourcuff,Yoann Gourcuff,"CAM, LM",77,77,6000000.0,100000.0,27,1986-07-11,185,79,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,SUB,8.0,,2010-08-01,2015.0,18,France,,,,Right,5,4,3,High/Medium,Normal (185+),Yes,,,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",68.0,71.0,80.0,78.0,55.0,67.0,77,66,73,82,70,79,84,81,77,82,68,68,76,68,63,77,71,50,76,75,65,55,66,81,78,,51,55,49,11,7,5,9,13,,71+1,71+1,71+1,75+1,74+1,74+1,74+1,75+1,76+1,76+1,76+1,75+1,73+1,73+1,73+1,75+1,65+1,68+1,68+1,68+1,65+1,62+1,62+1,62+1,62+1,62+1,13+1,CAM
153297,https://sofifa.com/player/153297/simon-pouplin/150002,15.0,2.0,2014-09-18,S. Pouplin,Simon Pouplin,GK,73,73,2600000.0,35000.0,29,1985-05-28,187,78,72.0,Nice,16.0,Ligue 1,1.0,GK,16.0,,2014-08-07,2020.0,18,France,,,,Left,3,1,2,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,24,25,25,25,25,23,32,55,52,54,67,31,22,71,45,66,25,30,23,25,25,30,,25,25,25,75,71,68,72,76,53.0,33,33,33,33,32,32,32,33,31,31,31,33,30,30,30,33,32,33,33,33,32,32,34,34,34,32,73,GK
153298,https://sofifa.com/player/153298/arnold-mvuemba/150002,15.0,2.0,2014-09-18,A. Mvuemba,Arnold Mvuemba,"CM, CDM",74,74,3200000.0,50000.0,29,1985-01-28,172,67,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,LCM,28.0,,2012-09-01,2016.0,18,France,,,,Right,3,2,2,High/High,Normal (170-185),No,,,Injury Free,70.0,66.0,76.0,74.0,70.0,75.0,72,64,71,80,54,72,75,72,73,78,75,65,70,73,80,72,83,84,68,72,77,70,60,74,56,,67,72,70,6,7,5,11,5,,68,68,68,72,71,71,71,72,73,73,73,73,74,74,74,73,73,74,74,74,73,73,72,72,72,73,11,CM
154860,https://sofifa.com/player/154860/mihai-roman/150002,15.0,2.0,2014-09-18,M. Roman,Mihai Roman,"RM, ST",69,69,900000.0,9000.0,29,1984-10-16,175,70,1809.0,Toulouse,16.0,Ligue 1,1.0,RES,28.0,,2013-07-01,2016.0,39,Romania,,,,Right,3,3,1,High/Medium,Normal (170-185),No,,,,78.0,66.0,67.0,69.0,47.0,65.0,65,67,64,72,58,68,60,56,65,68,77,79,70,65,77,67,63,77,58,65,67,58,71,67,52,,25,55,52,7,10,15,10,8,,67,67,67,69,68,68,68,69,69,69,69,69,67,67,67,69,61,61,61,61,61,60,55,55,55,60,12,RM
158121,https://sofifa.com/player/158121/benoit-costil/150002,15.0,2.0,2014-09-18,B. Costil,Benoît Costil,GK,78,79,8000000.0,60000.0,26,1987-07-03,187,83,74.0,Rennes,16.0,Ligue 1,1.0,GK,1.0,,2011-06-14,2017.0,18,France,,,,Right,3,1,2,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,34,25,25,25,25,32,25,46,51,36,59,44,31,45,25,62,25,21,21,25,25,25,,25,25,25,78,78,75,79,83,49.0,32,32,32,31,31,31,31,31,31,31,31,32,30,30,30,32,30,32,32,32,30,29,31,31,31,29,78,GK
158438,https://sofifa.com/player/158438/gelson-tavares-fernandes/150002,15.0,2.0,2014-09-18,Gelson Fernandes,Gélson da Conceição Tavares Fernandes,"CDM, CM",73,73,2200000.0,45000.0,27,1986-09-02,183,70,74.0,Rennes,16.0,Ligue 1,1.0,CDM,6.0,,2014-08-05,2018.0,47,Switzerland,1364.0,SUB,16.0,Right,3,2,2,Medium/High,Lean (170-185),No,,,Dives Into Tackles (AI),73.0,58.0,65.0,68.0,74.0,78.0,59,55,62,71,60,66,56,54,64,68,71,74,72,73,66,68,70,92,69,57,86,74,62,65,49,,74,77,76,13,5,12,9,12,,64,64,64,66,65,65,65,66,66,66,66,68,69,69,69,68,73,73,73,73,73,74-1,73,73,73,74-1,14,CDM
159175,https://sofifa.com/player/159175/alaixys-romao/150002,15.0,2.0,2014-09-18,A. Romao,Jacques-Alaixys Cigánek Romao,"CDM, CB",75,75,2300000.0,50000.0,30,1984-01-18,180,74,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,LDM,20.0,,2013-01-31,2016.0,144,Togo,,,,Right,3,2,2,Medium/High,Normal (170-185),Yes,,,,60.0,54.0,68.0,68.0,72.0,85.0,66,41,73,73,56,64,34,44,72,73,65,55,67,74,68,68,82,90,81,66,89,80,54,72,56,,62,74,75,13,5,6,12,8,,61,61,61,65,64,64,64,65,67,67,67,69,72,72,72,69,72,75,75,75,72,74,75,75,75,74,13,CDM
161646,https://sofifa.com/player/161646/joan-hartock/150002,15.0,2.0,2014-09-18,J. Hartock,Joan Hartock,GK,64,68,500000.0,7000.0,27,1987-02-17,190,88,378.0,Brest,17.0,Ligue 1,2.0,SUB,30.0,,2011-08-12,2016.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,,,,,,,,,,25,25,25,21,25,25,25,25,33,25,55,38,57,51,44,34,54,30,68,25,22,26,25,25,25,,25,25,25,64,63,62,67,66,46.0,32,32,32,30,30,30,30,30,29,29,29,30,28,28,28,30,29,31,31,31,29,28,31,31,31,28,64,GK
161678,https://sofifa.com/player/161678/victor-hugo-montano/150002,15.0,2.0,2014-09-18,V. Montaño,Víctor Hugo Montaño Caicedo,"ST, RW",67,67,675000.0,9000.0,30,1984-05-01,177,76,70.0,Montpellier,16.0,Ligue 1,1.0,SUB,29.0,,2013-08-07,2016.0,56,Colombia,,,,Right,2,3,1,Medium/High,Normal (170-185),No,,,"Diver, Beat Offside Trap",72.0,68.0,64.0,68.0,43.0,68.0,65,70,64,69,69,70,68,51,59,63,74,71,69,63,72,65,75,65,68,65,69,49,64,60,70,,32,48,32,6,10,5,5,15,,67,67,67,67,66,66,66,67,66,66,66,66,62,62,62,66,56,57,57,57,56,54,52,52,52,54,12,ST
163407,https://sofifa.com/player/163407/andrea-raggi/150002,15.0,2.0,2014-09-18,A. Raggi,Andrea Raggi,"RB, LB, CB",73,73,1800000.0,35000.0,30,1984-06-24,187,82,69.0,Monaco,16.0,Ligue 1,1.0,SUB,25.0,,2012-07-01,2015.0,27,Italy,,,,Right,3,2,2,Medium/Medium,Normal (185+),No,,,Early Crosser,64.0,52.0,64.0,63.0,77.0,76.0,74,43,72,70,49,59,47,38,65,69,62,66,65,65,59,68,69,64,79,55,83,79,52,54,56,,78,78,74,5,9,13,9,15,,59,59,59,63,60,60,60,63,61,61,61,65,65,65,65,65,71,71,71,71,71,73,76-3,76-3,76-3,73,13,RB
163665,https://sofifa.com/player/163665/daniel-congre/150002,15.0,2.0,2014-09-18,D. Congré,Daniel Congré,"CB, RB, LB",70,70,1300000.0,20000.0,29,1985-04-05,186,79,70.0,Montpellier,16.0,Ligue 1,1.0,LCB,3.0,,2012-06-20,2016.0,18,France,,,,Right,3,2,2,Medium/Medium,Normal (185+),No,,,,53.0,29.0,57.0,56.0,70.0,76.0,59,24,70,69,25,53,31,22,63,59,51,55,61,51,61,40,76,73,80,25,72,72,50,46,23,,68,70,71,10,9,8,10,6,,46,46,46,54,47,47,47,54,51,51,51,58,58,58,58,58,64,65,65,65,64,67,70,70,70,67,11,CB
163791,https://sofifa.com/player/163791/geoffrey-jourdren/150002,15.0,2.0,2014-09-18,G. Jourdren,Geoffrey Jourdren,GK,74,74,3400000.0,40000.0,28,1986-02-04,181,82,70.0,Montpellier,16.0,Ligue 1,1.0,GK,16.0,,2006-01-01,2016.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,"GK Up for Corners, Team Player",,,,,,,25,25,25,34,25,25,25,25,35,23,47,51,54,63,38,21,67,37,55,25,25,21,25,25,25,,25,25,25,78,70,60,72,79,49.0,31,31,31,32,31,31,31,32,31,31,31,33,31,31,31,33,31,33,33,33,31,30,32,32,32,30,74,GK
163991,https://sofifa.com/player/163991/alexis-thebaux/150002,15.0,2.0,2014-09-18,A. Thébaux,Alexis Thébaux,GK,71,71,1600000.0,20000.0,29,1985-03-17,185,81,378.0,Brest,17.0,Ligue 1,2.0,GK,1.0,,2012-07-12,2016.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,,,,,,,,,,25,25,25,25,25,25,25,25,25,25,36,48,50,73,55,25,46,39,53,25,32,24,25,25,25,,25,25,25,68,70,68,72,76,43.0,32,32,32,31,31,31,31,31,30,30,30,32,30,30,30,32,32,32,32,32,32,31,32,32,32,31,71,GK
165232,https://sofifa.com/player/165232/olivier-veigneau/150002,15.0,2.0,2014-09-18,O. Veigneau,Olivier Veigneau,LB,72,72,2200000.0,25000.0,28,1985-07-16,174,69,71.0,Nantes,16.0,Ligue 1,1.0,LB,5.0,,2011-01-01,2016.0,18,France,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,,,"Long Throw-in, Leadership",75.0,43.0,67.0,70.0,73.0,71.0,69,24,60,70,37,70,57,42,72,68,75,75,70,66,79,65,78,77,67,61,71,75,46,63,52,,76,74,72,11,14,7,8,6,,54,54,54,65,59,59,59,65,63,63,63,68,68,68,68,68,72,71,71,71,72,72,71,71,71,72,13,LB
165427,https://sofifa.com/player/165427/bocundji-ca/150002,15.0,2.0,2014-09-18,B. Ca,Bocundji Cá,"CDM, CM",67,67,625000.0,10000.0,27,1986-12-28,172,70,379.0,Stade de Reims,16.0,Ligue 1,1.0,SUB,21.0,,2011-07-27,2015.0,119,Guinea Bissau,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,,71.0,35.0,62.0,69.0,62.0,68.0,49,30,47,72,41,66,45,41,64,70,75,68,71,73,80,49,73,68,66,29,72,61,35,63,33,,61,68,63,8,13,11,15,10,,50,50,50,60,53,53,53,60,60,60,60,64,63,63,63,64,65,67,67,67,65,64,64,64,64,64,15,CDM
165434,https://sofifa.com/player/165434/didier-digard/150002,15.0,2.0,2014-09-18,D. Digard,Didier Digard,CDM,76,76,4700000.0,60000.0,27,1986-07-12,183,76,72.0,Nice,16.0,Ligue 1,1.0,SUB,6.0,,2011-01-01,2016.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI)",65.0,61.0,68.0,70.0,75.0,80.0,47,58,74,76,33,67,55,54,74,74,68,63,72,75,69,68,72,87,76,70,82,74,40,75,74,,74,76,74,9,15,5,12,9,,63,63,63,64,66,66,66,64,68,68,68,67,72,72,72,67,72,76,76,76,72,73,75,75,75,73,15,CDM
167943,https://sofifa.com/player/167943/yohan-cabaye/150002,15.0,2.0,2014-09-18,Y. Cabaye,Yohan Cabaye,"CM, CAM, CDM",81,81,11000000.0,120000.0,28,1986-01-14,175,72,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,SUB,4.0,,2014-01-29,2017.0,18,France,1335.0,SUB,6.0,Right,4,3,3,Medium/Medium,Normal (170-185),Yes,,,"Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",68.0,75.0,82.0,78.0,71.0,73.0,77,70,69,85,73,74,79,83,82,83,67,69,78,79,77,82,70,83,66,81,77,79,70,84,82,,68,72,66,13,8,15,7,11,,74+1,74+1,74+1,77+1,76+1,76+1,76+1,77+1,79+1,79+1,79+1,78+1,80+1,80+1,80+1,78+1,76+1,78+1,78+1,78+1,76+1,75+1,72+1,72+1,72+1,75+1,14+1,CM
168600,https://sofifa.com/player/168600/itay-shechter/150002,15.0,2.0,2014-09-18,I. Shechter,Itay Menachem Shechter,"ST, RW, CF",70,75,1900000.0,30000.0,27,1987-02-22,180,77,71.0,Nantes,16.0,Ligue 1,1.0,SUB,9.0,,2014-01-31,2016.0,26,Israel,,,,Right,4,3,2,Medium/Medium,Normal (170-185),No,,,,72.0,68.0,66.0,76.0,32.0,61.0,63,71,61,74,70,76,66,57,44,75,73,72,82,74,79,68,69,68,63,57,46,38,75,73,67,,25,28,23,14,6,9,5,10,,70,70,70,72,71,71,71,72,73,73,73,70,63,63,63,70,55,54,54,54,55,49,44,44,44,49,13,ST
168630,https://sofifa.com/player/168630/mouhamadou-dabo/150002,15.0,2.0,2014-09-18,M. Dabo,Mouhamadou Dabo,"LB, RB",72,75,2300000.0,35000.0,27,1986-11-28,176,65,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,SUB,14.0,,2011-08-01,2015.0,18,France,,,,Right,2,2,1,High/High,Lean (170-185),Yes,,,,76.0,46.0,61.0,64.0,72.0,72.0,64,27,55,66,51,58,55,46,56,67,77,76,71,77,79,70,70,80,65,58,82,75,52,60,53,,72,73,75,13,15,6,10,11,,56,56,56,63,60,60,60,63,62,62,62,65,65,65,65,65,71,70,70,70,71,72,71,71,71,72,16,LB
168798,https://sofifa.com/player/168798/siaka-tiene/150002,15.0,2.0,2014-09-18,S. Tiéné,Siaka Chico Tiéné,"LB, LM",71,71,925000.0,20000.0,32,1982-02-22,176,72,70.0,Montpellier,16.0,Ligue 1,1.0,LB,5.0,,2013-07-01,2015.0,108,Côte d'Ivoire,,,,Left,3,3,1,Medium/Low,Normal (170-185),Yes,,,"Power Free-Kick, Avoids Using Weaker Foot",63.0,60.0,72.0,67.0,70.0,68.0,77,55,63,77,53,59,75,76,76,77,62,64,67,71,79,73,61,69,65,64,77,68,56,52,48,,68,73,74,8,13,12,14,14,,63,63,63,67,64,64,64,67,65,65,65,68,68,68,68,68,71,71,71,71,71,71,70,70,70,71,16,LB
168965,https://sofifa.com/player/168965/remy-riou/150002,15.0,2.0,2014-09-18,R. Riou,Rémy Riou,GK,74,76,3600000.0,40000.0,26,1987-08-06,189,80,71.0,Nantes,16.0,Ligue 1,1.0,GK,1.0,,2012-01-01,2015.0,18,France,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,25,25,25,35,25,25,25,25,33,22,43,51,39,64,57,31,58,32,79,25,28,27,25,25,22,,25,25,25,74,76,76,78,71,47.0,33,33,33,31,32,32,32,31,31,31,31,32,31,31,31,32,31,34,34,34,31,31,34,34,34,31,74,GK
168984,https://sofifa.com/player/168984/ismael-bangoura/150002,15.0,2.0,2014-09-18,I. Bangoura,Ismaël Bangoura,"ST, RW, CF",66,66,700000.0,6000.0,29,1985-01-02,174,75,71.0,Nantes,16.0,Ligue 1,1.0,SUB,11.0,,2012-01-01,2017.0,118,Guinea,,,,Right,3,3,1,High/Low,Normal (170-185),No,,,,71.0,66.0,51.0,66.0,29.0,54.0,47,61,69,57,68,65,60,51,46,66,68,73,71,67,71,76,70,32,61,66,59,21,60,45,72,,24,25,28,11,10,13,9,12,,66,66,66,61,65,65,65,61,61,61,61,57,51,51,51,57,44,44,44,44,44,42,43,43,43,42,14,ST
169281,https://sofifa.com/player/169281/serge-gakpe/150002,15.0,2.0,2014-09-18,S. Gakpé,Serge Gakpé,"LM, RM, ST, CF",75,77,3700000.0,45000.0,27,1987-05-07,176,68,71.0,Nantes,16.0,Ligue 1,1.0,LM,13.0,,2011-01-01,2015.0,144,Togo,,,,Right,3,3,2,High/Medium,Normal (170-185),No,,"#Speedster, #Acrobat",Speed Dribbler (AI),91.0,74.0,69.0,78.0,30.0,61.0,72,69,73,76,65,77,65,57,56,76,93,90,91,67,86,81,70,73,62,82,40,30,77,67,74,,23,24,28,15,14,10,11,5,,75,75,75,77,76,76,76,77,76,76,76,75,65,65,65,75,56,53,53,53,56,50,44,44,44,50,15,LM
